0,1,2,3,4,5,6,7,8,9
280,1,UDESC 03 - KCT,220,F(white),C++,find.cpp,judged,ranido (1),No - Time limit exceeded
281,1,ICMC-USP Animaniacs,220,C(violet),C,carplates.c,judged,notteam65 (1),YES
282,1,UFRGS Veni Vidi Duci,220,I(blue),C++,icpc.cpp,judged,notteam65 (1),No - Incorrect output
283,1,UFMG aniMOUSEs,220,G(green),C++,galou.cpp,judged,notteam62 (1),No - Incorrect output
284,1,UFV They tell and They tell,221,C(violet),C++,carplates.cpp,judged,notteam62 (1),No - Incorrect output
285,1,ICMC-USP IfThenElse,221,I(blue),C++,icpc.cpp,judged,notteam62 (1),No - Incorrect output
286,1,UFRN JumenTeam,222,C(violet),C++,carplates.cpp,judged,notteam62 (1),No - Incorrect output
287,1,UEMS É nóis na fita,222,G(green),C,galou.c,judged,notteam65 (1),No - Incorrect output
288,1,FURG OMEGA,223,F(white),C,f.c,judged,notteam62 (1),No - Time limit exceeded
289,1,IBILCE/UNESP Até o fim,223,G(green),C++,galou.cpp,judged,ranido (1),No - Incorrect output
290,1,IME-Atlântico,224,G(green),C++,galou.cpp,judged,notteam62 (1),YES
291,1,ICMC-USP IfThenElse,225,D(dark blue),C,drop.c,judged,notteam62 (1),No - Incorrect output
292,1,UFS Anuncie Aqui,225,I(blue),C++,icpc.cpp,judged,notteam62 (1),No - Incorrect output
293,1,UECE - Die aphthe schmerzen,227,I(blue),C,icpc.c,judged,notteam62 (1),YES
294,1,UFMA debug is on the table,227,C(violet),C++,c.cpp,judged,notteam62 (1),No - Incorrect output
295,1,UERJ - Coders,227,C(violet),C++,carplates.cpp,judged,notteam62 (1),No - Incorrect output
296,1,UFCG Izaque's Team,228,C(violet),Java,carplates.java,judged,ranido (1),YES
297,1,UFRN JumenTeam,229,C(violet),C++,carplates.cpp,judged,notteam65 (1),YES
298,1,"PUC Rio Cnuth, Dijkstra & Edmonds",229,F(white),C++,find.cpp,judged,notteam62 (1),No - Incorrect output
299,1,UFS Anuncie Aqui,230,I(blue),C++,icpc.cpp,judged,notteam65 (1),YES
300,1,UFES NULL,230,I(blue),C++,icpc.cpp,judged,notteam65 (1),No - Incorrect output
301,1,UNIFEI Plante queijo na monarquia,230,G(green),C++,galou.cpp,judged,ranido (1),No - Runtime error
302,1,ITA - Baiamahrim,231,I(blue),C++,icpc.cpp,judged,notteam62 (1),No - Incorrect output
303,1,UFC - AVL Team,231,C(violet),C++,carplates-antigo.cpp,judged,notteam62 (1),YES
304,1,Unicamp GAP,232,C(violet),C++,C.cpp,judged,notteam65 (1),YES
305,1,ITA - Baiamahrim,232,F(white),C++,find.cpp,judged,notteam65 (1),No - Runtime error
306,1,IME-USP O fim dos pesquisadores,232,F(white),C++,find.cpp,judged,notteam62 (1),No - Incorrect output
307,1,UFRGS Submit & Run!,232,G(green),C++,galou.cpp,judged,notteam65 (1),No - Incorrect output
308,1,UERJ - Coders,233,C(violet),C++,carplates.cpp,judged,notteam65 (1),YES
309,1,UFPR Triforce,233,I(blue),C++,icpc.cpp,judged,notteam62 (1),No - Incorrect output
310,1,UFMG ROFLcopters,233,G(green),C++,galou.cpp,judged,notteam62 (1),No - Runtime error
311,1,UFPE PC JAM,234,G(green),C++,galou.cpp,judged,notteam62 (1),No - Incorrect output
312,1,UEMS É nóis na fita,234,D(dark blue),C,drop.c,judged,notteam65 (1),No - Incorrect output
313,1,Unicamp GAP,235,F(white),C++,ff.cpp,judged,notteam65 (1),YES
314,1,UFV They tell and They tell,237,C(violet),C++,carplates.cpp,judged,notteam65 (1),No - Incorrect output
315,1,UFPE PC JAM,237,G(green),C++,galou.cpp,judged,notteam65 (1),YES
316,1,ITA - Baiamahrim,237,F(white),C++,find.cpp,judged,notteam65 (1),No - Time limit exceeded
317,1,PUC MG The Bugs on the Table,238,C(violet),C,carplates.c,judged,notteam65 (1),No - Incorrect output
318,1,IME-USP O fim dos pesquisadores,239,F(white),C++,find.cpp,judged,notteam65 (1),No - Incorrect output
319,1,UFMG aniMOUSEs,240,G(green),C++,galou.cpp,judged,notteam65 (1),No - Incorrect output
320,1,Unicamp GAP,240,D(dark blue),C++,d.cpp,judged,notteam65 (1),No - Incorrect output
321,1,UFMS Xiforímpula,241,C(violet),C++,carplates.cc,judged,notteam65 (1),YES
322,1,UFMA debug is on the table,241,C(violet),C++,c.cpp,judged,notteam65 (1),YES
323,1,UFRGS Submit & Run!,241,G(green),C++,galou.cpp,judged,notteam62 (1),No - Incorrect output
324,1,UFV They tell and They tell,241,C(violet),C++,carplates.cpp,judged,notteam62 (1),No - Incorrect output
325,1,IME-Atlântico,242,F(white),C++,find.cpp,judged,notteam65 (1),YES
326,1,UFCG Izaque's Team,242,I(blue),Java,icpc.java,judged,notteam65 (1),No - Incorrect output
327,1,ITA - Baiamahrim,242,I(blue),C++,icpc.cpp,judged,notteam62 (1),No - Runtime error
328,1,ITA - Baiamahrim,243,I(blue),C++,icpc.cpp,judged,notteam65 (1),No - Incorrect output
329,1,ITA - Baiamahrim,244,F(white),C++,find.cpp,judged,notteam62 (1),No - Time limit exceeded
330,1,UEMS É nóis na fita,244,G(green),C,galou.c,judged,notteam65 (1),No - Runtime error
331,1,UFRGS Veni Vidi Duci,244,I(blue),C++,icpc.cpp,judged,notteam62 (1),No - Incorrect output
332,1,ICMC-USP Animaniacs,244,G(green),C,galou.c,judged,notteam62 (1),YES
333,1,IME-USP Who wants to code forever?,245,D(dark blue),C++,drop.cpp,judged,notteam62 (1),YES
334,1,DCC-UFRJ NOP,245,F(white),C++,find.cpp,judged,notteam65 (1),No - Incorrect output
335,1,UFPR Triforce,246,E(orange),C++,emoticons.cpp,judged,notteam65 (1),No - Time limit exceeded
336,1,UFMG ROFLcopters,248,G(green),C++,galou.cpp,judged,notteam65 (1),No - Time limit exceeded
337,1,ITA - Baiamahrim,248,I(blue),C++,icpc.cpp,judged,notteam65 (1),No - Incorrect output
338,1,UNIP TriForce,249,A(brown),Java,ambiguous.java,judged,notteam65 (1),No - Incorrect output
339,1,UFRN JumenTeam,249,G(green),C++,galou.cpp,judged,notteam65 (1),No - Incorrect output
340,1,ITA - O que é Overflow?,249,D(dark blue),C,drop.c,judged,notteam65 (1),No - Time limit exceeded
341,1,Unicamp NP-Rosa-Choque,249,I(blue),C++,icpc.cpp,judged,notteam65 (1),No - Incorrect output
342,1,UFMS Xiforímpula,252,G(green),C++,galou.cc,judged,notteam65 (1),No - Incorrect output
343,1,URI-Erechim Pampa Coders,253,C(violet),C++,carplates.cpp,judged,notteam65 (1),No - Incorrect output
344,1,ITA - O que é Overflow?,253,D(dark blue),C,drop.c,judged,notteam65 (1),No - Time limit exceeded
345,1,UNIFEI Plante queijo na monarquia,253,D(dark blue),C++,drop.cpp,judged,notteam65 (1),No - Incorrect output
346,1,IME-USP O fim dos pesquisadores,254,F(white),C++,find.cpp,judged,notteam65 (1),No - Time limit exceeded
347,1,"UECE - Camila, Tainara, Leonilia",254,I(blue),C++,icpc.cc,judged,notteam65 (1),No - Time limit exceeded
348,1,UFPR Triforce,254,E(orange),C++,emoticons.cpp,judged,notteam65 (1),No - Time limit exceeded
349,1,IBILCE/UNESP Até o fim,254,C(violet),C++,carplates.cpp,judged,notteam65 (1),No - Time limit exceeded
350,1,UNIP TriForce,255,A(brown),Java,ambiguous.java,judged,ranido (1),No - Incorrect output
351,1,"UECE - Camila, Tainara, Leonilia",255,I(blue),C++,icpc.cc,judged,notteam65 (1),No - Time limit exceeded
352,1,UFMS Xiforímpula,256,G(green),C++,galou.cc,judged,notteam65 (1),No - Output format error
353,1,DCC-UFRJ NOP,257,F(white),C++,find.cpp,judged,notteam65 (1),YES
354,1,UFMS Xiforímpula,258,G(green),C++,galou.cc,judged,notteam62 (1),YES
355,1,"UECE - Camila, Tainara, Leonilia",260,I(blue),C++,icpc.cc,judged,notteam62 (1),No - Incorrect output
356,1,UFPR Triforce,261,I(blue),C++,icpc.cpp,judged,ranido (1),No - Incorrect output
357,1,UFRN JumenTeam,261,G(green),C++,galou.cpp,judged,ranido (1),YES
358,1,IME-Ártico,262,C(violet),Java,carplates.java,judged,notteam62 (1),YES
359,1,"UECE - Camila, Tainara, Leonilia",262,I(blue),C++,icpc.cc,judged,ranido (1),No - Incorrect output
360,1,UFMG aniMOUSEs,262,C(violet),C++,carplates.cpp,judged,notteam65 (1),No - Incorrect output
361,1,"UECE - Camila, Tainara, Leonilia",263,I(blue),C++,icpc.cc,judged,ranido (1),No - Incorrect output
362,1,UFSCoders,264,E(orange),C++,emoticons.cpp,judged,ranido (1),No - Time limit exceeded
363,1,Unicamp NP-Rosa-Choque,264,I(blue),C++,icpc.cpp,judged,ranido (1),YES
364,1,URI-Erechim Pampa Coders,265,C(violet),C++,carplates.cpp,judged,ranido (1),No - Incorrect output
365,1,UFMG aniMOUSEs,265,G(green),C++,galou.cpp,judged,ranido (1),YES
366,1,"UECE - Camila, Tainara, Leonilia",265,I(blue),C++,icpc.cc,judged,ranido (1),No - Incorrect output
367,1,"PUC Rio Cnuth, Dijkstra & Edmonds",266,I(blue),C++,icpc.cpp,judged,ranido (1),YES
368,1,DCC-UFRJ YEP,266,I(blue),C,icpc.c,judged,ranido (1),No - Incorrect output
369,1,ITA - O que é Overflow?,266,A(brown),C++,ambiguous.cpp,judged,notteam62 (1),YES
370,1,UFSCoders,266,E(orange),C++,emoticons.cpp,judged,notteam65 (1),No - Incorrect output
371,1,IBILCE/UNESP Até o fim,266,G(green),C++,galou.cpp,judged,notteam62 (1),No - Incorrect output
372,1,ITA - Baiamahrim,267,F(white),C++,find.cpp,judged,notteam65 (1),No - Time limit exceeded
373,1,UFRGS Submit & Run!,267,G(green),C++,galou.cpp,judged,notteam62 (1),YES
374,1,UFPR Triforce,267,I(blue),C++,icpc.cpp,judged,ranido (1),No - Incorrect output
375,1,"UECE - Camila, Tainara, Leonilia",268,I(blue),C++,icpc.cc,judged,ranido (1),No - Incorrect output
376,1,IBILCE/UNESP Até o fim,268,C(violet),C++,carplates.cpp,judged,notteam65 (1),No - Time limit exceeded
377,1,UECE - Die aphthe schmerzen,268,F(white),C,find.c,judged,notteam65 (1),No - Time limit exceeded
378,1,IME-USP O fim dos pesquisadores,268,I(blue),C++,icpc.cpp,judged,notteam65 (1),No - Incorrect output
379,1,UERJ - Coders,269,G(green),C++,galou.cpp,judged,ranido (1),YES
380,1,UECE - Die aphthe schmerzen,269,F(white),C,find.c,judged,notteam65 (1),No - Time limit exceeded
381,1,UnB Crazy Programming Turkeys,270,I(blue),C,icpc.c,judged,notteam65 (1),No - Incorrect output
382,1,IME-USP O fim dos pesquisadores,270,F(white),C++,find.cpp,judged,ranido (1),No - Time limit exceeded
383,1,"UECE - Camila, Tainara, Leonilia",271,I(blue),C++,icpc.cc,judged,notteam65 (1),No - Incorrect output
384,1,DCC-UFRJ NOP,271,I(blue),C++,icpc.cpp,judged,notteam62 (1),No - Incorrect output
385,1,UNIFEI Plante queijo na monarquia,272,D(dark blue),C++,drop.cpp,judged,notteam65 (1),No - Incorrect output
386,1,ITA - Baiamahrim,273,F(white),C++,find.cpp,judged,ranido (1),No - Time limit exceeded
387,1,PUC Rio NósNumSamba,274,F(white),C++,find.cpp,judged,notteam62 (1),No - Time limit exceeded
388,1,UFPR Triforce,274,E(orange),C++,emoticons.cpp,judged,ranido (1),No - Incorrect output
389,1,IBILCE/UNESP Até o fim,274,C(violet),C++,carplates.cpp,judged,notteam62 (1),No - Incorrect output
390,1,"PUC Rio Cnuth, Dijkstra & Edmonds",275,F(white),C++,find.cpp,judged,notteam62 (1),No - Incorrect output
391,1,ITA - O que é Overflow?,275,D(dark blue),C,drop.c,judged,ranido (1),No - Runtime error
392,1,"PUC Rio Cnuth, Dijkstra & Edmonds",277,F(white),C++,find.cpp,judged,ranido (1),No - Time limit exceeded
393,1,ITA - Baiamahrim,277,C(violet),C++,carplates.cpp,judged,ranido (1),No - Incorrect output
394,1,UFMG aniMOUSEs,277,C(violet),C++,carplates.cpp,judged,ranido (1),No - Incorrect output
395,1,UFES NULL,277,I(blue),C++,icpc.cpp,judged,notteam62 (1),No - Time limit exceeded
396,1,UFPE PC JAM,278,C(violet),C++,carplates.cpp,judged,ranido (1),No - Incorrect output
397,1,ITA - O que é Overflow?,278,D(dark blue),C,drop.c,judged,notteam62 (1),No - Runtime error
398,1,UFSCoders,279,C(violet),C++,c.cc,judged,ranido (1),No - Incorrect output
399,1,FIPP/UNOESTE #1,279,G(green),C++,galou.cpp,judged,notteam62 (1),No - Incorrect output
400,1,IBILCE/UNESP Até o fim,279,C(violet),C++,carplates.cpp,judged,notteam62 (1),YES
401,1,UFRGS Veni Vidi Duci,279,E(orange),C++,emoticons.cpp,judged,notteam65 (1),No - Incorrect output
402,1,FURG OMEGA,280,F(white),C,f.c,judged,notteam65 (1),No - Incorrect output
403,1,ITA - Baiamahrim,280,F(white),C++,find.cpp,judged,notteam62 (1),No - Incorrect output
404,1,URI-Erechim Pampa Coders,280,C(violet),C++,carplates.cpp,judged,notteam65 (1),No - Incorrect output
405,1,IME-USP O fim dos pesquisadores,280,F(white),C++,find.cpp,judged,notteam62 (1),No - Time limit exceeded
406,1,ITA - O que é Overflow?,280,D(dark blue),C,drop.c,judged,notteam65 (1),No - Incorrect output
407,1,UnB Crazy Programming Turkeys,281,C(violet),C,carplates.c,judged,notteam62 (1),No - Runtime error
408,1,IBILCE/UNESP Até o fim,281,G(green),C++,galou.cpp,judged,notteam62 (1),No - Incorrect output
409,1,Unicamp GAP,281,E(orange),C++,e.cpp,judged,notteam62 (1),No - Incorrect output
410,1,ITA - Baiamahrim,282,F(white),C++,find.cpp,judged,ranido (1),No - Incorrect output
411,1,FURG OMEGA,282,F(white),C,f.c,judged,notteam62 (1),No - Incorrect output
412,1,DCC-UFRJ NOP,283,I(blue),C++,icpc.cpp,judged,notteam65 (1),YES
413,1,"PUC Rio Cnuth, Dijkstra & Edmonds",283,F(white),C++,find.cpp,judged,ranido (1),No - Time limit exceeded
414,1,ITA - O que é Overflow?,284,D(dark blue),C,drop.c,judged,ranido (1),No - Incorrect output
415,1,ITA - Baiamahrim,284,C(violet),C++,carplates.cpp,judged,notteam65 (1),No - Incorrect output
416,1,UFRGS Veni Vidi Duci,285,I(blue),C++,icpc.cpp,judged,ranido (1),No - Incorrect output
417,1,UFMG aniMOUSEs,285,C(violet),C++,carplates.cpp,judged,notteam62 (1),No - Incorrect output
418,1,ITA - Baiamahrim,286,F(white),C++,find.cpp,judged,notteam62 (1),No - Incorrect output
419,1,UERJ - Coders,287,A(brown),C++,ambiguous.cpp,judged,notteam62 (1),No - Incorrect output
420,1,Unicamp NP-Rosa-Choque,287,E(orange),C++,emoticons.cpp,judged,notteam62 (1),No - Incorrect output
421,1,"PUC Rio Cnuth, Dijkstra & Edmonds",287,F(white),C++,find.cpp,judged,ranido (1),No - Time limit exceeded
422,1,DCC-UFRJ YEP,287,I(blue),C,icpc.c,judged,notteam65 (1),No - Incorrect output
423,1,ITA - Baiamahrim,288,C(violet),C++,carplates.cpp,judged,notteam62 (1),No - Incorrect output
424,1,ITA - O que é Overflow?,288,D(dark blue),C,drop.c,judged,notteam65 (1),YES
425,1,UECE - Die aphthe schmerzen,288,F(white),C,find.c,judged,notteam62 (1),No - Runtime error
426,1,IME-Atlântico,289,E(orange),C++,emoticons.cpp,judged,ranido (1),No - Time limit exceeded
427,1,IME-USP Who wants to code forever?,289,J(pink),C++,justice.cpp,judged,notteam62 (1),No - Incorrect output
428,1,UnB Crazy Programming Turkeys,289,C(violet),C,carplates.c,judged,notteam65 (1),No - Incorrect output
429,1,UDESC 03 - KCT,289,F(white),C++,find.cpp,judged,ranido (1),No - Time limit exceeded
430,1,UFPR Triforce,290,E(orange),C++,emoticons.cpp,judged,notteam65 (1),No - Incorrect output
431,1,UERJ - Coders,291,A(brown),C++,ambiguous.cpp,judged,notteam62 (1),No - Incorrect output
432,1,UFPE PC JAM,291,C(violet),C++,carplates.cpp,judged,notteam62 (1),No - Incorrect output
433,1,UNIFEI Plante queijo na monarquia,291,D(dark blue),C++,drop.cpp,judged,notteam65 (1),No - Incorrect output
434,1,IBILCE/UNESP Até o fim,292,G(green),C++,galou.cpp,judged,notteam65 (1),No - Incorrect output
435,1,UniSantos #1,292,C(violet),C,carplates.c,judged,notteam65 (1),No - Incorrect output
436,1,Unicamp GAP,292,E(orange),C++,e.cpp,judged,ranido (1),No - Incorrect output
437,1,ITA - Baiamahrim,292,C(violet),C++,carplates.cpp,judged,notteam65 (1),YES
438,1,FURG OMEGA,293,F(white),C,f.c,judged,notteam65 (1),No - Incorrect output
439,1,ITA - Baiamahrim,293,F(white),C++,find.cpp,judged,ranido (1),No - Incorrect output
440,1,IME-USP O fim dos pesquisadores,293,I(blue),C++,icpc.cpp,judged,notteam65 (1),No - Incorrect output
441,1,ITA - Baiamahrim,294,I(blue),C++,icpc.cpp,judged,notteam65 (1),No - Incorrect output
442,1,URI-Erechim Pampa Coders,294,C(violet),C++,carplates.cpp,judged,notteam62 (1),No - Incorrect output
443,1,UFPR Triforce,294,E(orange),C++,emoticons.cpp,judged,notteam65 (1),No - Time limit exceeded
444,1,IME-USP Who wants to code forever?,294,J(pink),C++,justice.cpp,judged,notteam62 (1),No - Incorrect output
445,1,UFCG Izaque's Team,295,I(blue),Java,icpc.java,judged,notteam65 (1),No - Incorrect output
446,1,UFS Anuncie Aqui,295,F(white),C++,find.cpp,judged,ranido (1),No - Time limit exceeded
447,1,Unicamp NP-Rosa-Choque,295,E(orange),C++,emoctions2.cpp,judged,notteam62 (1),No - Incorrect output
448,1,ITA - Baiamahrim,295,I(blue),C++,icpc.cpp,judged,notteam65 (1),No - Incorrect output
449,1,IME-Atlântico,295,E(orange),C++,emoticons.cpp,judged,notteam62 (1),No - Time limit exceeded
450,1,ICMC-USP IfThenElse,295,G(green),C++,galou.cpp,judged,ranido (1),No - Time limit exceeded
451,1,ITA - Baiamahrim,295,I(blue),C++,icpc.cpp,judged,notteam62 (1),No - Incorrect output
452,1,Unicamp NP-Rosa-Choque,295,E(orange),C++,emoticons.cpp,judged,notteam65 (1),No - Incorrect output
453,1,Unicamp GAP,296,E(orange),C++,e.cpp,judged,notteam62 (1),No - Incorrect output
454,1,UFPE PC JAM,296,F(white),C++,find.cpp,judged,notteam65 (1),No - Time limit exceeded
455,1,ITA - Baiamahrim,296,I(blue),C++,icpc.cpp,judged,notteam65 (1),No - Incorrect output
456,1,IME-USP Who wants to code forever?,296,J(pink),C++,justice.cpp,judged,ranido (1),No - Incorrect output
457,1,UFPR Triforce,296,E(orange),C++,emoticons.cpp,judged,notteam65 (1),No - Time limit exceeded
458,1,ITA - O que é Overflow?,297,D(dark blue),C,drop.c,judged,notteam65 (1),No - Incorrect output
459,1,UFCG Izaque's Team,297,I(blue),Java,icpc.java,judged,notteam65 (1),No - Incorrect output
460,1,UFSCoders,297,D(dark blue),C++,drop.cpp,judged,notteam65 (1),No - Incorrect output
461,1,UFPR Triforce,297,E(orange),C++,emoticons.cpp,judged,ranido (1),No - Incorrect output
462,1,Uninove Eq. Memorial da América Latina,297,C(violet),C,carplates.c,judged,ranido (1),No - Time limit exceeded
463,1,UERJ - Coders,297,A(brown),C++,ambiguous.cpp,judged,notteam65 (1),No - Incorrect output
464,1,UFMA debug is on the table,298,G(green),C++,g.cpp,judged,ranido (1),No - Incorrect output
465,1,"UECE - Camila, Tainara, Leonilia",298,I(blue),C++,icpc.cc,judged,notteam65 (1),YES
466,1,UFS Anuncie Aqui,298,F(white),C++,find.cpp,judged,ranido (1),No - Time limit exceeded
467,1,Unicamp GAP,298,E(orange),C++,e.cpp,judged,ranido (1),No - Incorrect output
468,1,ITA - Baiamahrim,298,I(blue),C++,icpc.cpp,judged,notteam62 (1),No - Incorrect output
469,1,UnB Crazy Programming Turkeys,298,I(blue),C,icpc.c,judged,notteam62 (1),No - Incorrect output
470,1,UERJ - Coders,298,A(brown),C++,ambiguous.cpp,judged,notteam65 (1),No - Incorrect output
471,1,Uninove Eq. Memorial da América Latina,298,H(red),C,he.c,judged,ranido (1),No - Incorrect output
472,1,UFPR Triforce,299,D(dark blue),C++,drop.cpp,judged,notteam62 (1),No - Incorrect output
473,1,UFRGS Submit & Run!,299,C(violet),C++,carplate.cpp,judged,notteam65 (1),No - Incorrect output
474,1,Unicamp GAP,299,E(orange),C++,e.cpp,judged,notteam62 (1),No - Incorrect output
